ID,Modalitat,Colla_ID,Prioritat,anys_sense_captura,adjudicats,nova_prioritat,nou_anys_sense_captura
24401,B,,2,2,1,4,0
24402,B,,4,0,0,2,1
24403,B,,2,1,0,2,2
24404,B,,4,0,0,2,1
24405,B,,2,1,1,4,0
24406,B,,2,1,1,4,0
24407,B,,4,0,0,2,1
24408,B,,2,1,1,4,0
24409,B,,4,0,0,2,1
24410,B,,4,0,0,2,1
24411,B,,4,0,0,2,1
24412,B,,4,0,0,2,1
24413,B,,4,0,0,2,1
24414,B,,2,1,1,4,0
24415,B,,2,1,1,4,0
24416,B,,4,0,0,2,1
24417,B,,2,1,0,2,2
24418,B,,2,2,1,4,0
24419,B,,4,0,0,2,1
24420,B,,2,1,1,4,0
24421,B,,4,0,0,2,1
24422,B,,4,0,0,2,1
24423,B,,2,1,0,2,2
24424,B,,2,1,0,2,2
24425,B,,4,0,0,2,1
24426,B,,2,1,0,2,2
24427,B,,4,0,0,2,1
24428,B,,2,1,1,4,0
24429,B,,4,0,0,2,1
24430,B,,4,0,0,2,1
24431,B,,4,0,0,2,1
24432,B,,2,1,0,2,2
24433,B,,4,0,0,2,1
24434,B,,4,0,0,2,1
24435,B,,2,1,1,4,0
24436,B,,2,1,0,2,2
24437,B,,2,1,0,2,2
24438,B,,2,1,1,4,0
24439,B,,4,0,0,2,1
24440,B,,2,1,0,2,2
24441,B,,4,0,0,2,1
24442,B,,2,1,1,4,0
24443,B,,2,1,1,4,0
24444,B,,4,0,0,2,1
24445,B,,2,1,1,4,0
24446,B,,2,2,1,4,0
24447,B,,2,1,0,2,2
24448,B,,4,0,0,2,1
24449,B,,2,1,1,4,0
24450,B,,4,0,0,2,1
24451,B,,2,1,0,2,2
24452,B,,2,1,1,4,0
24453,B,,4,0,0,2,1
24454,B,,2,1,1,4,0
24455,B,,2,2,1,4,0
24456,B,,2,2,1,4,0
24457,B,,2,2,1,4,0
24458,B,,4,0,0,2,1
24459,B,,4,0,0,2,1
24460,B,,2,2,1,4,0
24461,B,,4,0,0,2,1
24462,B,,4,0,0,2,1
24463,B,,2,2,1,4,0
24464,B,,2,1,0,2,2
24465,B,,4,0,0,2,1
24466,B,,2,1,0,2,2
24467,B,,4,0,0,2,1
24468,B,,4,0,0,2,1
24469,B,,2,1,1,4,0
24470,B,,2,1,0,2,2
24471,B,,2,1,1,4,0
24472,B,,2,1,0,2,2
24473,B,,2,1,0,2,2
24474,B,,4,0,0,2,1
24475,B,,4,0,0,2,1
24476,B,,4,0,0,2,1
24477,B,,2,2,1,4,0
24478,B,,4,0,0,2,1
24479,B,,2,1,0,2,2
24480,B,,2,1,1,4,0
24481,B,,2,1,1,4,0
24482,B,,4,0,0,2,1
24483,B,,4,0,0,2,1
24484,B,,2,1,0,2,2
24485,B,,2,1,1,4,0
24486,B,,4,0,0,2,1
24487,B,,2,1,1,4,0
24488,B,,2,2,1,4,0
24489,B,,2,1,0,2,2
24490,B,,2,1,1,4,0
24491,B,,4,0,0,2,1
24492,B,,2,2,1,4,0
24493,B,,2,1,0,2,2
24494,B,,2,1,0,2,2
24495,B,,2,1,1,4,0
24496,B,,2,1,1,4,0
24497,B,,4,0,0,2,1
24498,B,,2,1,1,4,0
24499,B,,4,0,0,2,1
24500,B,,2,2,1,4,0
24501,B,,4,0,0,2,1
24502,B,,4,0,0,2,1
24503,B,,4,0,0,2,1
24504,B,,4,0,0,2,1
24505,B,,2,1,0,2,2
24506,B,,2,1,0,2,2
24507,B,,4,0,0,2,1
24508,B,,2,1,1,4,0
24509,B,,4,0,0,2,1
24510,B,,4,0,0,2,1
24511,B,,2,2,1,4,0
24512,B,,2,1,1,4,0
24513,B,,2,1,0,2,2
24514,B,,4,0,0,2,1
24515,B,,2,1,1,4,0
24516,B,,4,0,0,2,1
24517,B,,2,1,0,2,2
24518,B,,2,2,1,4,0
24519,B,,4,0,0,2,1
24520,B,,2,1,1,4,0
24521,B,,4,0,0,2,1
24522,B,,2,1,1,4,0
24523,B,,4,0,0,2,1
24524,B,,4,0,0,2,1
24525,B,,2,2,1,4,0
24526,B,,4,0,0,2,1
24527,B,,2,2,1,4,0
24528,B,,4,0,0,2,1
24529,B,,2,1,1,4,0
24530,B,,4,0,0,2,1
24531,B,,2,1,0,2,2
24532,B,,4,0,0,2,1
24533,B,,4,0,0,2,1
24534,B,,2,1,0,2,2
24535,B,,2,1,1,4,0
24536,B,,4,0,0,2,1
24537,B,,2,1,1,4,0
24538,B,,4,0,0,2,1
24539,B,,2,1,0,2,2
24540,B,,4,0,0,2,1
24541,B,,2,1,0,2,2
24542,B,,2,2,1,4,0
24543,B,,4,0,0,2,1
24544,B,,4,0,0,2,1
24545,B,,4,0,0,2,1
24546,B,,2,1,1,4,0
24547,B,,2,1,0,2,2
24548,B,,2,2,1,4,0
24549,B,,4,0,0,2,1
24550,B,,4,0,0,2,1
24551,B,,2,2,1,4,0
24552,B,,4,0,0,2,1
24553,B,,4,0,0,2,1
24554,B,,4,0,0,2,1
24555,B,,2,1,0,2,2
24556,B,,2,1,0,2,2
24557,B,,2,1,1,4,0
24558,B,,2,1,1,4,0
24559,B,,4,0,0,2,1
24560,B,,2,1,1,4,0
24561,B,,4,0,0,2,1
24562,B,,2,1,1,4,0
24563,B,,2,2,1,4,0
24564,B,,2,1,0,2,2
24565,B,,4,0,0,2,1
24566,B,,4,0,0,2,1
24567,B,,4,0,0,2,1
24568,B,,4,0,0,2,1
24569,B,,2,1,1,4,0
24570,B,,2,1,1,4,0
24571,B,,4,0,0,2,1
24572,B,,4,0,0,2,1
24573,B,,4,0,0,2,1
24574,B,,4,0,0,2,1
24575,B,,2,1,1,4,0
24576,B,,2,1,1,4,0
24577,B,,2,2,1,4,0
24578,B,,2,2,1,4,0
24579,B,,4,0,0,2,1
24580,B,,2,1,0,2,2
24581,B,,2,1,1,4,0
24582,B,,2,2,1,4,0
24583,B,,4,0,0,2,1
24584,B,,2,2,1,4,0
24585,B,,2,1,1,4,0
24586,B,,4,0,0,2,1
24587,B,,2,1,1,4,0
24588,B,,2,1,1,4,0
24589,B,,4,0,0,2,1
24590,B,,2,1,1,4,0
24591,B,,2,1,1,4,0
24592,B,,2,1,1,4,0
24593,B,,4,0,0,2,1
24594,B,,2,1,0,2,2
24595,B,,4,0,0,2,1
24596,B,,2,1,1,4,0
24597,B,,4,0,0,2,1
24598,B,,2,1,1,4,0
24599,B,,4,0,0,2,1
24600,B,,2,1,1,4,0
24601,B,,2,1,1,4,0
24602,B,,4,0,0,2,1
24603,B,,4,0,0,2,1
24604,B,,4,0,0,2,1
24605,B,,4,0,0,2,1
24606,B,,4,0,0,2,1
24607,B,,2,1,1,4,0
24608,B,,2,2,1,4,0
24609,B,,4,0,0,2,1
24610,B,,4,0,0,2,1
24611,B,,2,1,1,4,0
24612,B,,4,0,0,2,1
24613,B,,4,0,0,2,1
24614,B,,4,0,0,2,1
24615,B,,2,1,0,2,2
24616,B,,4,0,0,2,1
24617,B,,2,1,0,2,2
24618,B,,2,1,0,2,2
24619,B,,2,1,1,4,0
24620,B,,4,0,0,2,1
24621,B,,4,0,0,2,1
24622,B,,2,1,0,2,2
24623,B,,2,1,0,2,2
24624,B,,2,2,1,4,0
24625,B,,4,0,0,2,1
24626,B,,4,0,0,2,1
24627,B,,2,2,1,4,0
24628,B,,2,2,1,4,0
24629,B,,4,0,0,2,1
24630,B,,2,1,1,4,0
24631,B,,2,2,1,4,0
24632,B,,4,0,0,2,1
24633,B,,2,1,1,4,0
24634,B,,2,1,1,4,0
24635,B,,2,2,1,4,0
24636,B,,2,1,1,4,0
24637,B,,2,1,0,2,2
24638,B,,2,2,1,4,0
24639,B,,4,0,0,2,1
24640,B,,2,1,1,4,0
24641,B,,2,2,1,4,0
24642,B,,4,0,0,2,1
24643,B,,4,0,0,2,1
24644,B,,4,0,0,2,1
24645,B,,2,1,1,4,0
24646,B,,2,2,1,4,0
24647,B,,4,0,0,2,1
24648,B,,2,2,1,4,0
24649,B,,2,1,0,2,2
24650,B,,2,1,0,2,2
24651,B,,2,2,1,4,0
24652,B,,2,1,0,2,2
24653,B,,2,1,1,4,0
24654,B,,4,0,0,2,1
24655,B,,2,2,1,4,0
24656,B,,2,1,0,2,2
24657,B,,2,1,0,2,2
24658,B,,2,1,1,4,0
24659,B,,2,2,1,4,0
24660,B,,2,2,1,4,0
24661,B,,2,1,1,4,0
24662,B,,4,0,0,2,1
24663,B,,4,0,0,2,1
24664,B,,4,0,0,2,1
24665,B,,2,1,1,4,0
24666,B,,4,0,0,2,1
24667,B,,4,0,0,2,1
24668,B,,4,0,0,2,1
24669,B,,2,1,0,2,2
24670,B,,2,2,1,4,0
24671,B,,2,1,1,4,0
24672,B,,4,0,0,2,1
24673,B,,2,2,1,4,0
24674,B,,2,1,1,4,0
24675,B,,2,1,1,4,0
24676,B,,4,0,0,2,1
24677,B,,4,0,0,2,1
24678,B,,4,0,0,2,1
24679,B,,2,1,1,4,0
24680,B,,4,0,0,2,1
24681,B,,4,0,0,2,1
24682,B,,2,1,0,2,2
24683,B,,4,0,0,2,1
24684,B,,2,1,1,4,0
24685,B,,4,0,0,2,1
24686,B,,4,0,0,2,1
24687,B,,2,1,1,4,0
24688,B,,4,0,0,2,1
24689,B,,2,2,1,4,0
24690,B,,4,0,0,2,1
24691,B,,4,0,0,2,1
24692,B,,2,1,1,4,0
24693,B,,4,0,0,2,1
24694,B,,4,0,0,2,1
24695,B,,2,1,0,2,2
24696,B,,2,1,0,2,2
24697,B,,2,1,1,4,0
24698,B,,4,0,0,2,1
24699,B,,4,0,0,2,1
24700,B,,4,0,0,2,1
24701,B,,4,0,0,2,1
24702,B,,2,1,0,2,2
24703,B,,4,0,0,2,1
24704,B,,4,0,0,2,1
24705,B,,2,1,1,4,0
24706,B,,2,1,1,4,0
24707,B,,2,1,0,2,2
24708,B,,2,2,1,4,0
24709,B,,2,2,1,4,0
24710,B,,2,2,1,4,0
24711,B,,4,0,0,2,1
24712,B,,4,0,0,2,1
24713,B,,2,1,0,2,2
24714,B,,2,1,0,2,2
24715,B,,4,0,0,2,1
24716,B,,4,0,0,2,1
24717,B,,2,2,1,4,0
24718,B,,4,0,0,2,1
24719,B,,2,1,1,4,0
24720,B,,4,0,0,2,1
24721,B,,2,1,1,4,0
24722,B,,4,0,0,2,1
24723,B,,4,0,0,2,1
24724,B,,2,2,1,4,0
24725,B,,4,0,0,2,1
24726,B,,2,1,1,4,0
24727,B,,4,0,0,2,1
24728,B,,2,1,1,4,0
24729,B,,2,1,1,4,0
24730,B,,4,0,0,2,1
24731,B,,2,1,1,4,0
24732,B,,2,1,1,4,0
24733,B,,2,1,0,2,2
24734,B,,4,0,0,2,1
24735,B,,4,0,0,2,1
24736,B,,2,2,1,4,0
24737,B,,2,1,1,4,0
24738,B,,2,2,1,4,0
24739,B,,2,2,1,4,0
24740,B,,4,0,0,2,1
24741,B,,4,0,0,2,1
24742,B,,2,1,1,4,0
24743,B,,2,2,1,4,0
24744,B,,2,2,1,4,0
24745,B,,4,0,0,2,1
24746,B,,4,0,0,2,1
24747,B,,2,1,0,2,2
24748,B,,4,0,0,2,1
24749,B,,2,1,0,2,2
24750,B,,2,1,1,4,0
24751,B,,2,1,0,2,2
24752,B,,2,2,1,4,0
24753,B,,2,2,1,4,0
24754,B,,2,2,1,4,0
24755,B,,2,1,1,4,0
24756,B,,2,1,1,4,0
24757,B,,2,1,0,2,2
24758,B,,4,0,0,2,1
24759,B,,4,0,0,2,1
24760,B,,2,1,0,2,2
24761,B,,2,1,1,4,0
24762,B,,4,0,0,2,1
24763,B,,2,2,1,4,0
24764,B,,4,0,0,2,1
24765,B,,2,1,0,2,2
24766,B,,4,0,0,2,1
24767,B,,2,1,0,2,2
24768,B,,4,0,0,2,1
24769,B,,2,2,1,4,0
24770,B,,2,1,0,2,2
24771,B,,4,0,0,2,1
24772,B,,2,1,1,4,0
24773,B,,4,0,0,2,1
24774,B,,4,0,0,2,1
24775,B,,2,1,0,2,2
24776,B,,4,0,0,2,1
24777,B,,2,2,1,4,0
24778,B,,4,0,0,2,1
24779,B,,2,1,0,2,2
24780,B,,4,0,0,2,1
24781,B,,4,0,0,2,1
24782,B,,2,1,0,2,2
24783,B,,2,2,1,4,0
24784,B,,2,1,1,4,0
24785,B,,4,0,0,2,1
24786,B,,4,0,0,2,1
24787,B,,4,0,0,2,1
24788,B,,4,0,0,2,1
24789,B,,2,2,1,4,0
24790,B,,4,0,0,2,1
24791,B,,2,2,1,4,0
24792,B,,4,0,0,2,1
24793,B,,2,2,1,4,0
24794,B,,2,1,1,4,0
24795,B,,2,1,1,4,0
24796,B,,4,0,0,2,1
24797,B,,2,1,0,2,2
24798,B,,2,2,1,4,0
24799,B,,2,1,1,4,0
24800,B,,2,1,0,2,2
24801,B,,2,2,1,4,0
24802,B,,2,1,1,4,0
24803,B,,4,0,0,2,1
24804,B,,2,2,1,4,0
24805,B,,2,2,1,4,0
24806,B,,2,2,1,4,0
24807,A,TrackedColla_5_2,2,1,0,2,2
24808,B,,4,0,0,2,1
24809,B,,4,0,0,2,1
24810,B,,2,1,0,2,2
24811,B,,2,1,0,2,2
24812,B,,2,1,1,4,0
24813,B,,2,1,0,2,2
24814,B,,4,0,0,2,1
24815,B,,4,0,0,2,1
24816,B,,4,0,0,2,1
24817,B,,4,0,0,2,1
24818,B,,2,1,0,2,2
24819,B,,4,0,0,2,1
24820,B,,2,1,0,2,2
24821,B,,2,1,0,2,2
24822,B,,2,1,0,2,2
24823,B,,2,1,1,4,0
24824,B,,2,1,1,4,0
24825,B,,4,0,0,2,1
24826,B,,2,1,0,2,2
24827,B,,2,1,0,2,2
24828,B,,2,1,1,4,0
24829,B,,2,1,0,2,2
24830,A,TrackedColla_6_2,4,0,1,4,0
24831,B,,2,1,0,2,2
24832,B,,4,0,0,2,1
24833,B,,4,0,0,2,1
24834,B,,2,1,1,4,0
24835,B,,4,0,0,2,1
24836,B,,2,1,1,4,0
24837,B,,2,2,1,4,0
24838,B,,2,1,1,4,0
24839,B,,2,2,1,4,0
24840,B,,2,2,1,4,0
24841,B,,2,1,1,4,0
24842,B,,2,1,0,2,2
24843,B,,2,2,1,4,0
24844,B,,2,1,1,4,0
24845,B,,4,0,0,2,1
24846,B,,2,1,0,2,2
24847,B,,4,0,0,2,1
24848,B,,4,0,0,2,1
24849,B,,2,1,0,2,2
24850,B,,4,0,0,2,1
24851,B,,4,0,0,2,1
24852,B,,4,0,0,2,1
24853,B,,2,2,1,4,0
24854,B,,4,0,0,2,1
24855,B,,2,1,1,4,0
24856,B,,4,0,0,2,1
24857,B,,2,1,0,2,2
24858,B,,2,1,1,4,0
24859,B,,4,0,0,2,1
24860,B,,2,2,1,4,0
24861,B,,2,2,1,4,0
24862,B,,2,1,0,2,2
24863,B,,4,0,0,2,1
24864,B,,2,1,0,2,2
24865,B,,2,1,0,2,2
24866,B,,4,0,0,2,1
24867,B,,4,0,0,2,1
24868,B,,2,1,0,2,2
24869,B,,4,0,0,2,1
24870,B,,2,1,1,4,0
24871,B,,2,1,1,4,0
24872,B,,2,1,0,2,2
24873,B,,2,2,1,4,0
24874,B,,2,1,1,4,0
24875,B,,4,0,0,2,1
24876,B,,4,0,0,2,1
24877,B,,2,1,1,4,0
24878,B,,2,1,0,2,2
24879,B,,4,0,0,2,1
24880,B,,4,0,0,2,1
24881,B,,4,0,0,2,1
24882,B,,2,1,0,2,2
24883,B,,2,1,0,2,2
24884,B,,2,1,0,2,2
24885,B,,2,1,1,4,0
24886,B,,4,0,0,2,1
24887,B,,2,1,1,4,0
24888,B,,2,1,1,4,0
24889,B,,2,1,0,2,2
24890,B,,2,1,1,4,0
24891,B,,2,1,1,4,0
24892,B,,2,2,1,4,0
24893,B,,2,2,1,4,0
24894,B,,2,1,0,2,2
24895,B,,2,1,1,4,0
24896,B,,2,2,1,4,0
24897,B,,2,2,1,4,0
24898,B,,4,0,0,2,1
24899,B,,2,2,1,4,0
24900,B,,4,0,0,2,1
24901,B,,4,0,0,2,1
24902,B,,2,1,1,4,0
24903,B,,2,1,1,4,0
24904,B,,2,2,1,4,0
24905,B,,2,1,1,4,0
24906,B,,4,0,0,2,1
24907,B,,2,2,1,4,0
24908,B,,2,1,1,4,0
24909,B,,2,1,1,4,0
24910,B,,4,0,0,2,1
24911,B,,2,1,1,4,0
24912,B,,2,2,1,4,0
24913,B,,4,0,0,2,1
24914,B,,2,2,1,4,0
24915,B,,4,0,0,2,1
24916,B,,4,0,0,2,1
24917,B,,4,0,0,2,1
24918,B,,4,0,0,2,1
24919,B,,2,1,0,2,2
24920,B,,4,0,0,2,1
24921,B,,4,0,0,2,1
24922,B,,4,0,0,2,1
24923,B,,2,1,1,4,0
24924,B,,2,2,1,4,0
24925,B,,4,0,0,2,1
24926,B,,2,1,1,4,0
24927,B,,2,2,1,4,0
24928,B,,2,1,1,4,0
24929,B,,2,1,1,4,0
24930,B,,2,2,1,4,0
24931,B,,2,1,1,4,0
24932,B,,4,0,0,2,1
24933,B,,4,0,0,2,1
24934,B,,2,1,0,2,2
24935,B,,2,1,1,4,0
24936,B,,2,1,1,4,0
24937,B,,4,0,0,2,1
24938,B,,2,2,1,4,0
24939,B,,2,1,1,4,0
24940,B,,2,1,0,2,2
24941,B,,2,1,0,2,2
24942,B,,2,2,1,4,0
24943,B,,4,0,0,2,1
24944,B,,2,1,1,4,0
24945,B,,4,0,0,2,1
24946,B,,4,0,0,2,1
24947,B,,4,0,0,2,1
24948,B,,2,1,1,4,0
24949,B,,2,2,1,4,0
24950,B,,4,0,0,2,1
24951,B,,2,2,1,4,0
24952,B,,2,1,0,2,2
24953,B,,4,0,0,2,1
24954,B,,2,1,1,4,0
24955,B,,2,1,1,4,0
24956,B,,2,2,1,4,0
24957,B,,2,2,1,4,0
24958,B,,2,1,0,2,2
24959,B,,4,0,0,2,1
24960,B,,2,2,1,4,0
24961,B,,4,0,0,2,1
24962,B,,4,0,0,2,1
24963,B,,2,1,0,2,2
24964,B,,2,1,1,4,0
24965,B,,2,1,0,2,2
24966,B,,2,1,0,2,2
24967,B,,2,2,1,4,0
24968,B,,2,1,1,4,0
24969,B,,2,1,0,2,2
24970,B,,2,1,0,2,2
24971,B,,2,1,1,4,0
24972,B,,4,0,0,2,1
24973,B,,2,2,1,4,0
24974,B,,4,0,0,2,1
24975,B,,2,1,1,4,0
24976,B,,2,1,1,4,0
24977,B,,4,0,0,2,1
24978,B,,2,1,1,4,0
24979,B,,4,0,0,2,1
24980,B,,2,1,0,2,2
24981,B,,2,1,1,4,0
24982,B,,2,1,1,4,0
24983,B,,2,1,1,4,0
24984,B,,4,0,0,2,1
24985,B,,4,0,0,2,1
24986,B,,4,0,0,2,1
24987,B,,2,2,1,4,0
24988,B,,2,1,1,4,0
24989,B,,4,0,0,2,1
24990,B,,2,1,0,2,2
24991,B,,2,2,1,4,0
24992,B,,2,2,1,4,0
24993,B,,2,2,1,4,0
24994,B,,2,1,0,2,2
24995,B,,4,0,0,2,1
24996,B,,2,2,1,4,0
24997,B,,4,0,0,2,1
24998,B,,4,0,0,2,1
24999,B,,4,0,0,2,1
25000,B,,4,0,0,2,1
25001,B,,4,0,0,2,1
25002,B,,2,1,1,4,0
25003,B,,2,1,1,4,0
25004,B,,4,0,0,2,1
25005,B,,2,1,0,2,2
25006,B,,4,0,0,2,1
25007,B,,2,1,0,2,2
25008,B,,2,1,0,2,2
25009,B,,2,2,1,4,0
25010,B,,2,2,1,4,0
25011,B,,2,1,1,4,0
25012,B,,2,1,1,4,0
25013,B,,2,2,1,4,0
25014,B,,2,2,1,4,0
25015,B,,4,0,0,2,1
25016,B,,4,0,0,2,1
25017,B,,4,0,0,2,1
25018,B,,4,0,0,2,1
25019,B,,2,1,0,2,2
25020,B,,2,2,1,4,0
25021,B,,4,0,0,2,1
25022,B,,2,1,0,2,2
25023,B,,2,1,1,4,0
25024,B,,4,0,0,2,1
25025,B,,2,2,1,4,0
25026,B,,4,0,0,2,1
25027,B,,4,0,0,2,1
25028,B,,2,1,1,4,0
25029,B,,2,1,1,4,0
25030,B,,4,0,0,2,1
25031,B,,2,1,0,2,2
25032,B,,2,1,0,2,2
25033,B,,2,2,1,4,0
25034,B,,4,0,0,2,1
25035,B,,2,2,1,4,0
25036,B,,4,0,0,2,1
25037,B,,4,0,0,2,1
25038,B,,2,1,1,4,0
25039,B,,4,0,0,2,1
25040,B,,2,1,1,4,0
25041,B,,2,2,1,4,0
25042,B,,2,1,1,4,0
25043,B,,2,1,1,4,0
25044,B,,2,1,1,4,0
25045,B,,2,1,1,4,0
25046,B,,4,0,0,2,1
25047,B,,4,0,0,2,1
25048,B,,2,1,1,4,0
25049,B,,4,0,0,2,1
25050,B,,2,1,1,4,0
25051,B,,2,1,1,4,0
25052,B,,2,1,1,4,0
25053,B,,2,1,0,2,2
25054,B,,2,1,1,4,0
25055,B,,2,1,0,2,2
25056,B,,2,1,1,4,0
25057,B,,4,0,0,2,1
25058,B,,4,0,0,2,1
25059,B,,4,0,0,2,1
25060,B,,2,1,1,4,0
25061,B,,2,1,0,2,2
25062,B,,4,0,0,2,1
25063,B,,2,2,1,4,0
25064,B,,2,1,0,2,2
25065,B,,4,0,0,2,1
25066,B,,4,0,0,2,1
25067,B,,4,0,0,2,1
25068,B,,2,1,1,4,0
25069,B,,2,2,1,4,0
25070,B,,4,0,0,2,1
25071,B,,4,0,0,2,1
25072,B,,4,0,0,2,1
25073,B,,4,0,0,2,1
25074,B,,2,1,0,2,2
25075,B,,2,1,1,4,0
25076,B,,2,1,0,2,2
25077,B,,4,0,0,2,1
25078,B,,2,1,1,4,0
25079,B,,2,1,1,4,0
25080,B,,2,1,0,2,2
25081,B,,2,1,1,4,0
25082,B,,2,1,1,4,0
25083,B,,2,1,1,4,0
25084,B,,2,1,1,4,0
25085,B,,4,0,0,2,1
25086,B,,4,0,0,2,1
25087,B,,2,1,0,2,2
25088,B,,2,1,1,4,0
25089,B,,4,0,0,2,1
25090,B,,4,0,0,2,1
25091,B,,2,1,1,4,0
25092,B,,2,1,0,2,2
25093,B,,2,2,1,4,0
25094,B,,2,1,0,2,2
25095,B,,4,0,0,2,1
25096,B,,4,0,0,2,1
25097,B,,2,2,1,4,0
25098,B,,4,0,0,2,1
25099,B,,4,0,0,2,1
25100,B,,4,0,0,2,1
25101,B,,4,0,0,2,1
25102,B,,2,1,0,2,2
25103,B,,4,0,0,2,1
25104,B,,2,1,1,4,0
25105,B,,2,1,0,2,2
25106,B,,2,1,1,4,0
25107,B,,4,0,0,2,1
25108,B,,4,0,0,2,1
25109,B,,4,0,0,2,1
25110,B,,2,1,1,4,0
25111,B,,4,0,0,2,1
25112,B,,2,1,1,4,0
25113,B,,2,1,1,4,0
25114,B,,2,2,1,4,0
25115,B,,2,2,1,4,0
25116,B,,2,1,0,2,2
25117,B,,2,2,1,4,0
25118,B,,4,0,0,2,1
25119,B,,2,1,1,4,0
25120,B,,4,0,0,2,1
25121,B,,2,1,1,4,0
25122,B,,2,1,1,4,0
25123,B,,4,0,0,2,1
25124,B,,2,1,0,2,2
25125,B,,2,1,0,2,2
25126,B,,2,1,0,2,2
25127,B,,4,0,0,2,1
25128,B,,2,2,1,4,0
25129,B,,2,1,1,4,0
25130,B,,2,2,1,4,0
25131,B,,4,0,0,2,1
25132,B,,2,1,0,2,2
25133,B,,2,1,0,2,2
25134,B,,4,0,0,2,1
25135,B,,2,2,1,4,0
25136,B,,4,0,0,2,1
25137,B,,2,1,0,2,2
25138,B,,4,0,0,2,1
25139,B,,2,1,0,2,2
25140,B,,4,0,0,2,1
25141,B,,2,1,0,2,2
25142,B,,4,0,0,2,1
25143,B,,4,0,0,2,1
25144,B,,2,2,1,4,0
25145,B,,2,1,1,4,0
25146,B,,2,1,0,2,2
25147,B,,4,0,0,2,1
25148,B,,4,0,0,2,1
25149,B,,4,0,0,2,1
25150,B,,2,2,1,4,0
25151,B,,2,1,0,2,2
25152,B,,2,1,0,2,2
25153,B,,4,0,0,2,1
25154,B,,4,0,0,2,1
25155,B,,4,0,0,2,1
25156,B,,4,0,0,2,1
25157,B,,2,1,0,2,2
25158,B,,2,1,1,4,0
25159,B,,2,1,1,4,0
25160,B,,2,1,1,4,0
25161,B,,2,1,1,4,0
25162,B,,2,1,0,2,2
25163,B,,2,1,1,4,0
25164,B,,4,0,0,2,1
25165,B,,2,1,1,4,0
25166,B,,2,2,1,4,0
25167,B,,2,2,1,4,0
25168,B,,2,1,0,2,2
25169,B,,2,2,1,4,0
25170,B,,2,2,1,4,0
25171,B,,4,0,0,2,1
25172,B,,2,2,1,4,0
25173,B,,2,1,1,4,0
25174,B,,2,2,1,4,0
25175,B,,4,0,0,2,1
25176,B,,2,1,1,4,0
25177,B,,4,0,0,2,1
25178,B,,4,0,0,2,1
25179,B,,2,2,1,4,0
25180,B,,2,1,0,2,2
25181,B,,4,0,0,2,1
25182,B,,4,0,0,2,1
25183,B,,2,2,1,4,0
25184,B,,2,1,1,4,0
25185,B,,4,0,0,2,1
25186,B,,4,0,0,2,1
25187,B,,2,2,1,4,0
25188,B,,2,1,1,4,0
25189,B,,4,0,0,2,1
25190,B,,2,1,0,2,2
25191,B,,4,0,0,2,1
25192,B,,2,1,0,2,2
25193,B,,4,0,0,2,1
25194,B,,4,0,0,2,1
25195,B,,4,0,0,2,1
25196,B,,4,0,0,2,1
25197,B,,2,1,1,4,0
25198,B,,2,1,1,4,0
25199,B,,2,1,0,2,2
25200,B,,2,1,0,2,2
25201,A,TrackedColla_6_2,4,0,0,2,1
25202,B,,4,0,0,2,1
25203,B,,4,0,0,2,1
25204,B,,2,1,0,2,2
25205,B,,4,0,0,2,1
25206,B,,4,0,0,2,1
25207,B,,2,2,1,4,0
25208,B,,2,1,0,2,2
25209,B,,2,1,0,2,2
25210,B,,2,1,1,4,0
25211,B,,2,1,1,4,0
25212,B,,4,0,0,2,1
25213,B,,2,1,0,2,2
25214,B,,2,2,1,4,0
25215,B,,2,1,1,4,0
25216,B,,2,1,1,4,0
25217,B,,2,1,0,2,2
25218,B,,4,0,0,2,1
25219,B,,2,2,1,4,0
25220,B,,2,1,0,2,2
25221,B,,4,0,0,2,1
25222,B,,2,1,1,4,0
25223,B,,2,1,0,2,2
25224,B,,2,1,0,2,2
25225,B,,2,1,1,4,0
25226,B,,4,0,0,2,1
25227,B,,4,0,0,2,1
25228,B,,2,1,1,4,0
25229,B,,4,0,0,2,1
25230,B,,2,2,1,4,0
25231,B,,2,1,0,2,2
25232,B,,2,1,0,2,2
25233,B,,2,1,1,4,0
25234,B,,2,1,0,2,2
25235,B,,4,0,0,2,1
25236,B,,2,1,1,4,0
25237,B,,4,0,0,2,1
25238,B,,2,1,1,4,0
25239,B,,2,2,1,4,0
25240,B,,4,0,0,2,1
25241,B,,4,0,0,2,1
25242,B,,2,2,1,4,0
25243,B,,2,1,0,2,2
25244,B,,4,0,0,2,1
25245,B,,4,0,0,2,1
25246,B,,2,1,1,4,0
25247,B,,2,1,0,2,2
25248,B,,4,0,0,2,1
25249,B,,4,0,0,2,1
25250,B,,2,1,1,4,0
25251,B,,2,2,1,4,0
25252,B,,4,0,0,2,1
25253,B,,2,1,0,2,2
25254,B,,4,0,0,2,1
25255,B,,4,0,0,2,1
25256,B,,4,0,0,2,1
25257,B,,2,1,0,2,2
25258,B,,2,2,1,4,0
25259,B,,2,2,1,4,0
25260,B,,4,0,0,2,1
25261,B,,4,0,0,2,1
25262,B,,2,1,0,2,2
25263,B,,4,0,0,2,1
25264,B,,4,0,0,2,1
25265,B,,2,1,1,4,0
25266,B,,4,0,0,2,1
25267,B,,4,0,0,2,1
25268,B,,2,1,0,2,2
25269,B,,2,2,1,4,0
